Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
HR46_1,HR46,0.6081482967473528,0.6182869676721142,0.6221431384041399,0.6244890208097176,0.6196179140324136,0.6231294587220039,0.6140284372122674,0.6199237621686883,0.6174615414788962,0.6195826494572853,0.6152796909975122,0.6186633483829448,0.6154619196479302,0.6058862628674976,0.6257289778317306,0.6165620693800901,0.6146445325679224,-0.040958685109674854,0.5893136233078567,0.3005960654009151
HR46_2,HR46,0.3551094938989761,0.3589782154335026,0.3718465528168455,0.3602757794418291,0.3647299663708933,0.3700548875380093,0.3563828363015712,0.3597685003263654,0.3654783355580476,0.3614063004254865,0.3649826020382279,0.3648183212816218,0.3592731446208965,0.3577674985028009,0.3682705000365164,0.3608563511170458,0.3624679210838979,0.0,0.0,0.0
HR46_3,HR46,0.4178824041365683,0.4255045106766107,0.4291313900453763,0.4211009002194585,0.4265762967953886,0.4283756175232396,0.4251095562812799,0.4255942445811838,0.4246879953661208,0.4209851874405741,0.4231057929030479,0.4247463538434408,0.4205727882380632,0.4181503507716205,0.4297772227291297,0.4224152815321272,0.4228878910444577,-0.018840948290738284,0.4807030534707213,0.2169104838434505
HR46_4,HR46,0.2478499270073744,0.2518228150255135,0.2580487129855986,0.248404519997074,0.2546252722341376,0.2549194487890917,0.25216330166087,0.2501080826218932,0.2492915671687241,0.2470209869585227,0.2531988177446518,0.2530044154250354,0.2486085859745373,0.2488130286249183,0.2579140495639382,0.2518474133365098,0.2525888728584904,0.0,0.0,0.0
HR46_5,HR46,0.1503286796437098,0.1520134170747964,0.1554625856566299,0.152218361670376,0.1552474754223348,0.1569024688923295,0.1538734806623402,0.1533423566352201,0.1535875873445971,0.1553127363952019,0.1540429082120612,0.1540627375086235,0.1545131638218492,0.1522376889682349,0.1570388894432134,0.1555646186988662,0.1506161800084742,0.002420383496092702,0.011046473375494907,0.09764817886012653
HR46_6,HR46,0.1028211923815753,0.1039040227217353,0.1055801005296378,0.1021851487886839,0.105405025400871,0.1062248037653547,0.1033550774463711,0.1030484763031239,0.1032401177101289,0.1049510850432172,0.1041255335777183,0.1039699112152751,0.1034518394041304,0.102346669720607,0.1068257068428463,0.1053864511099845,0.1032408242750427,0.0,0.0,0.0
HR46_7,HR46,0.1555740313373773,0.1568463695429362,0.1591589929426537,0.1567299038105841,0.159692878042899,0.1615836895905278,0.1593594194963986,0.1587503587928399,0.1602731987811861,0.158845740222954,0.1590946104808936,0.1583191342911734,0.1601217179838438,0.15924194973097,0.1613584136818476,0.1595278430130432,0.1567099972889397,0.0016920605725969586,-0.1979058318916134,0.13234117239816168
HR46_8,HR46,0.0823097902029761,0.0838238450353082,0.0844797179428169,0.080992522339443,0.0841349642738948,0.085165585821273,0.0812387570283918,0.0818094141445017,0.0825019336172451,0.0830120988105919,0.0832560744964581,0.082934789654826,0.0823894838745197,0.0811975924213223,0.0855394559857053,0.0842081318467249,0.0829100080368104,0.0,0.0,0.0
HR46_9,HR46,0.1557095733837743,0.1564750094433602,0.1567907722100812,0.152341290767566,0.1558820129836666,0.1570467960788463,0.1531274973913594,0.1534364830774934,0.1529935868874968,0.1555031855218461,0.1551047169929128,0.1549137031244155,0.1538470625146404,0.1521471393313745,0.1577511127262194,0.1560149194901225,0.1568808097715243,-0.007169098977275953,0.041046939336318894,0.13199592147627648
HR46_10,HR46,0.1188935925406741,0.1208506690889153,0.1221167322193589,0.1175558678281794,0.1216555127289101,0.1223015964922722,0.1185790847921328,0.1183149033151355,0.1182810178051912,0.1211381939247378,0.1206092034500704,0.1199361367793205,0.1193043602554443,0.1184255959643073,0.1231561388956421,0.1216292828463296,0.1204496171223804,0.0,0.0,0.0
