Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
Dip146_1,Dip146,-0.0727308580814502,-0.0720670157847435,-0.0737574008499668,-0.0719876358553446,-0.0734499211777777,-0.0804090640156269,-0.0796638965126033,-0.0773532811076992,-0.0715031985280401,-0.0717547043549705,-0.0689907133699356,-0.0748089812132835,-0.0696667293254255,-0.0669045581057545,-0.0765976969576912,-0.0656654151395489,-0.0684021734930391,-0.15006058531235264,-0.018999093401371688,-0.07391769310022146
Dip146_2,Dip146,-0.0198060815297557,-0.024470108442601,-0.0220996914144261,-0.0195331149017416,-0.0215994408515256,-0.0255459106936847,-0.0234106842046362,-0.0288879006351046,-0.0222652284073155,-0.0321992053952591,-0.0182571999018366,-0.0221131201071353,-0.0109165940688459,-0.0207709400834518,-0.025383699497939,-0.0173195752416857,-0.0191129383308946,-0.12166158048868875,-0.05291132150799155,-0.01664487735241385
Dip146_3,Dip146,0.0114511066373839,0.0163901082053725,0.0150046927898398,0.0134159015514278,0.0137772842573435,0.0149786511456263,0.007342990363616,0.0129385550940283,0.0144225522494044,0.0244821566277292,0.0124326569565408,0.0152762161383232,0.0100344412485622,0.0141224144687657,0.0166849121561551,0.0114508556335636,0.011957235698813,0.10615427522260312,0.05817734371747721,0.014978164067657193
Dip146_4,Dip146,0.0404615598835991,0.0474457403318889,0.0469220209238635,0.0467736776852979,0.0466524428582547,0.0457328904635345,0.0426834454252276,0.0417376003958597,0.0431734675705931,0.0464709671167173,0.0481686939954634,0.0442904344376637,0.0455022807361451,0.0482490779579387,0.045454590021088,0.049052290079854,0.0471736647661051,-0.016061550814306835,0.06715301352717089,0.045810520638776685
Dip146_5,Dip146,0.0696397464122306,0.0765799384436793,0.0774716921585958,0.0790208875470331,0.0801572444551125,0.0780057027206178,0.0786074215549198,0.0765579128626614,0.0768859120640244,0.074653735363244,0.0785870274964401,0.0749726984296622,0.0781384209731012,0.0798116749870221,0.0749791617766651,0.0810296708766287,0.0772715687199861,-0.021412106925517097,0.04358107398194693,0.06525598566377178
Dip146_6,Dip146,0.024709503311008,0.0249517847190737,0.0243079599989225,0.0253916688588868,0.025242321607309,0.0244163936360945,0.0282689880509376,0.0236886081480552,0.0243491246193681,0.0205250818846131,0.0252075575817991,0.0247072442779781,0.0287324665489275,0.0233387088653503,0.0260887063823824,0.0275578943162894,0.0256104105068043,0.0024915804725976713,-0.02374218917089911,0.032611013107468535
Dip146_7,Dip146,-0.0337656572896945,-0.0302931453360527,-0.0285001625224096,-0.0320298405886879,-0.0319169516439136,-0.031488425418718,-0.0360587651847902,-0.0340933427578664,-0.033797660260307,-0.029037561667083,-0.0291355158873684,-0.0284746856646365,-0.0323330531559718,-0.0317003981031537,-0.0292903224640194,-0.0330302789356692,-0.0316879709288012,-0.035056481416589,-0.023904013173409233,-0.034497107948629646
Dip146_8,Dip146,-0.0408319159751893,-0.0366307400497258,-0.0371407797478554,-0.0392182753694311,-0.0394060889449194,-0.0379517729923516,-0.0440615189804209,-0.0413981177757447,-0.0407251766180468,-0.0351118533613611,-0.0369471303282021,-0.0377264343405216,-0.0398292185904209,-0.0385289562075317,-0.0361903538978332,-0.0379714140416294,-0.0388812946190396,-0.030657815455911393,-0.02428339559979397,-0.03268333113826115
Dip146_9,Dip146,0.0330052413090286,0.030613112464529,0.0290809853129047,0.0315121453256166,0.0318609777629851,0.0313691986667451,0.0346350716435855,0.0331266016913798,0.0338372561459515,0.0312625847503498,0.0292887536712549,0.0291978903186453,0.0318356890989917,0.0312199768368155,0.0301110420649251,0.0326228370483815,0.0311463499085086,0.03700112822039966,0.024368733898717434,0.030790953842900124
Dip146_10,Dip146,0.0472956400636918,0.0436279726879349,0.044140647928303,0.0455492184442297,0.046155769100767,0.0449171281510996,0.0502235365220366,0.0477440583270995,0.0476270905782091,0.0422302580923811,0.0439067123948524,0.0446874596690495,0.0463784094761261,0.0451713949976507,0.0432704805366216,0.04459515302781,0.0453475883563071,0.035440027250293195,0.03830793330883591,0.03127010943759971
