Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
T144_1,T144,8.585811917091018,0.1268793036409388,0.4149750414890665,0.17423630397335543,0.207531513980296,0.277568156662511,0.12163172124862065,0.1775639600519856,0.23781487485526753,0.14723337807003034,0.26815751902509355,0.29539290316769673,0.11397520538157124,0.1279138131404185,0.27454149091848734,0.08223871307083286,0.14054358085889973,-9.023136887978094,-1.059651409917576,-2.6072179269217868
T144_2,T144,7.664993220977736,0.12007206923826264,0.3118932440192488,0.15952714040503224,0.17701013615165362,0.24694952323251051,0.08597481639444027,0.14278413292962266,0.16057923778738203,0.15013871505072185,0.19476079117324474,0.2213089675398816,0.09676542054874115,0.08014930189880332,0.2551932200033491,0.09116312391522285,0.12258861056916182,-8.048116590134683,-1.1263247331923933,-2.2740418970255334
T144_3,T144,5.987831400285969,0.09177623315162364,0.2656485607194048,0.10900824778806761,0.16834503911773524,0.2533307252224306,0.0750702798413263,0.1002181221140761,0.13958426833856663,0.13049778515352184,0.15937617068773946,0.1627992376616243,0.07660676840779068,0.061959658731260525,0.24367279588704616,0.1099492163683431,0.12674214041171172,-6.1187215374852535,-3.4538467735565543,-3.108101114805598
T144_4,T144,10.284645725923529,0.23330358398250972,0.7401530393960272,0.3606311462665772,0.39233059494134537,0.4844800729640628,0.2928533904333346,0.28429758665718907,0.2787221435536509,0.40378803718878054,0.5695139151637676,0.5764943336080606,0.3315156612462111,0.4209163186942071,0.4320672027954551,0.22726413622432062,0.22451930830117206,-13.605318191335869,1.2491060926925712,-1.0908424908291927
T144_5,T144,7.849140289440284,0.12685614908305354,0.22577580801721187,0.006527530220006739,0.10747176042278372,0.16412363255533347,0.018756455515503312,0.005019750418773228,0.031173393425770968,0.07461276444665987,0.10916754652130223,0.1132509551062002,0.013420887380587665,-0.003285065929708786,0.17719165485282584,0.047558900648363434,0.08629257801300039,-9.00267251501348,-1.2640351911398042,-2.3087147970064237
T144_6,T144,5.084239156284557,0.09009897584001436,0.151107475220698,0.023723417759225818,0.1074022980542626,0.18631426614144608,0.08083559039341193,0.04374129660636061,0.06984122413008453,0.07792098422783056,0.07709485492012735,0.06967914690389954,0.05903301314045262,0.022012812942823423,0.2025793704915433,0.09344424085980663,0.08329892795745675,-5.084243306746202,-5.084238371262874,-5.0842390077000115
T144_7,T144,6.800317940295725,0.23129012764726653,0.39972870912571956,0.23103728498435228,0.32493719325940074,0.3694981371693089,0.2250432220503562,0.22284175483766777,0.20219224103891698,0.2967043369358011,0.3051665997927451,0.3113431159532496,0.25806336447629885,0.24774786901237356,0.38435641515505914,0.26306922508806174,0.1680536444565366,-7.592988068910338,0.904893193730187,-0.03531010629875819
T144_8,T144,6.5805324913350685,0.12542061375338243,0.3159034963711811,0.1437871584439936,0.18154735533615263,0.24605115793906407,0.11600719010434446,0.15538074463486318,0.1711994448481553,0.1693832579829717,0.2184138152841637,0.23731475196000407,0.11861894227675496,0.1356601624984659,0.24122867711851725,0.09448338669122691,0.11987506499673817,-7.300873916608691,1.0004588396882497,0.324237513854567
T144_9,T144,4.428087299956732,0.10234457545123732,0.1874126858044347,0.05532654828908257,0.13176198368840808,0.1969372466788606,0.10543144473733701,0.0705951112345522,0.07110634963115725,0.09455469954654738,0.11433733414278358,0.10688920899665444,0.08917374869326711,0.05958685281805298,0.20746390413452342,0.09899467760789271,0.10965310098872916,-4.428087299956732,-4.428087299956732,-4.428087299956732
T144_10,T144,6.303223658467511,0.12897241559704842,0.2880929653692581,0.1501275978749952,0.20358980889594047,0.3094185681674455,0.07832756777530125,0.14315644507780956,0.17636274698910182,0.2362135627269959,0.1943375380142065,0.20816686167708642,0.14108464638472284,0.11300553241657152,0.27202142249304995,0.14941261000434025,0.13004174708301797,-6.844636947511773,-0.35546188276651325,-0.6595862168621869
T144_11,T144,9.388935046839968,0.25839030294693366,0.5857354904058951,0.378014111410339,0.37717408784363116,0.4737644831273844,0.2133329435699629,0.31534410461377504,0.3486837644568812,0.4112315320981601,0.45159515050364796,0.4789583500364323,0.3354582914392683,0.3390489908159484,0.42835240950921616,0.2528528237265881,0.21246346366877233,-10.514747639202714,1.3849479879426134,-0.4115571364524264
