Reaction,Dataset,Reference,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4,mace-polar-1-s,mace-polar-1-m,mace-polar-1-l
HR46_1,HR46,8.975778042156858,0.14963860023919828,0.20655256804679922,0.2411758990633981,0.16928229435123754,0.22110985990959797,0.08678612758115456,0.17379636600200676,0.13745597580346036,0.16876181768330234,0.10525362360282209,0.15519367576573373,0.10794317141183818,-0.03338579444851142,0.25947666397703806,0.12418049356141836,0.09587919779896303,-9.580295177877401,-0.2779845790798223,-4.539222718702316
HR46_2,HR46,5.241129531970096,0.057099207523140905,0.24702548166094296,0.07625020506193447,0.14199040929729279,0.22058194814340482,0.018793506186712605,0.0687631747271027,0.1530357345138773,0.0929357823719128,0.14571910785265452,0.14329445647110806,0.06145212430077507,0.03923000275847688,0.19424582874578178,0.08481897442654418,0.10860444648859957,-5.241129531970096,-5.241129531970096,-5.241129531970096
HR46_3,HR46,6.167607024986796,0.11249614096266125,0.1660259533025652,0.047502404634005124,0.12831483907012586,0.154871360836645,0.10666693284315532,0.1138205409726778,0.10044503396428883,0.0457945774059052,0.07709300255640272,0.10130635799019494,0.03970789801158947,0.003954676081860953,0.17555792248301838,0.06690161201215883,0.07387694698551694,-6.445684215806714,0.927182083553177,-2.966183345254789
HR46_4,HR46,3.658064890556079,0.058636620751690405,0.15052584991129603,0.008185344932976957,0.09999862737374032,0.10434043590398989,0.06366192869323362,0.03332855438217486,0.021277445277972262,-0.012234486108967157,0.07894531035658892,0.0760760890151988,0.011197194064945126,0.014214602585176817,0.14853832649030485,0.058999671969452994,0.06994301610465303,-3.658064890556079,-3.658064890556079,-3.658064890556079
HR46_5,HR46,2.2187299858754663,0.024865364782940436,0.07577230933265078,0.027890181609199427,0.07259745588332667,0.09702382380598884,0.052318402134826414,0.044479440148443405,0.04809884750066473,0.0735606551727157,0.0548190160289308,0.05511168044257353,0.061759609300525486,0.02817543692712743,0.09903728103619347,0.07727823468832051,0.004243273351197452,-2.1830070788904075,-2.0556929541229487,-0.7775216747495923
HR46_6,HR46,1.5175578157219376,0.015981701901611967,0.04071925763527151,-0.009387490099805218,0.038135290032439206,0.050234557074249286,0.007879712674128347,0.003354527248176753,0.006182999747669893,0.031435496714806055,0.019251023361304576,0.01695416288967766,0.009307841077047518,-0.007003571503209294,0.05910340152758531,0.03786114848969491,0.0061934280755509,-1.5175578157219376,-1.5175578157219376,-1.5175578157219376
HR46_7,HR46,2.296147143511559,0.018778685048915555,0.052911139981344224,0.017059744835318025,0.060790853178678717,0.08869770560568391,0.055869274156495674,0.04688002972617911,0.06935591891673054,0.048287782655237255,0.05196090680687471,0.04051550410964788,0.0671201846034628,0.05413551522501381,0.08537281500683935,0.05835506933271706,0.016765940641789268,-2.2711736950702086,-5.217077498506033,-0.3428982474150899
HR46_8,HR46,1.2148260736892813,0.02234622737801306,0.03202638215793829,-0.01944181053926619,0.02693809624475829,0.04214923850102581,-0.015807585258845513,-0.007385146784915753,0.0028358817215550225,0.010365508236676924,0.013966392454770382,0.009224487491419797,0.0011762142736659875,-0.016415141636499708,0.04766726038890634,0.02801799056842702,0.008858730809992998,-1.2148260736892813,-1.2148260736892813,-1.2148260736892813
HR46_9,HR46,2.298147634724551,0.011297218479525473,0.01595762207388507,-0.04971313297766411,0.002545069323699245,0.019736327747847948,-0.03810935773372126,-0.03354897837925108,-0.04008576869567282,-0.003046118272748366,-0.008927192168077802,-0.011746402705664405,-0.027489157253030694,-0.05257865148218244,0.03013147303071495,0.004506662094224012,0.01728650381423158,-2.4039577496692868,-1.6923279378460205,-0.3499943635936795
HR46_10,HR46,1.7547734705291222,0.028884870355595504,0.047570940360229796,-0.019743737119843896,0.04076371291730729,0.050299387830146536,-0.004641880538913679,-0.00854098592662833,-0.009041108705450274,0.0331285048798613,0.02532103240575445,0.015387111556948163,0.006062599951986991,-0.006907251761493871,0.06291174402892685,0.04037658101975272,0.022965667006279666,-1.7547734705291222,-1.7547734705291222,-1.7547734705291222
HR46_11,HR46,1.48426260317238,0.01855640850578455,0.07774501581535409,-0.011532461171844366,0.05014935067288917,0.09834822296331436,-0.017348704229344092,0.00653123321079474,0.026886231572309516,0.0450944063484906,0.05106624278503258,0.041771367826153094,0.018593454774036955,-0.010561834097511102,0.10289748827937117,0.0561341537508071,-0.05094710252979384,-1.48426260317238,-1.48426260317238,-1.48426260317238
HR46_12,HR46,2.182804497842159,0.02567389681908594,0.09115015909391966,0.008043641511247035,0.06731560279277238,0.10451640466685896,0.01683376350003707,0.027215015576815826,0.04795807240059613,0.052037777885396874,0.06365266664129487,0.0578818052492438,0.042873490640429335,0.015614945538802605,0.1083052972880667,0.06845384542326816,0.04218322835966104,-2.2727359504084528,-2.8066655076389964,0.35388513716411296
HR46_13,HR46,4.404516697470327,0.06236901892105795,0.08658700191383151,-0.024768118854407994,0.0660078743927448,0.12641066894582487,0.006505300630960775,0.024752374278359746,0.02795316048398,0.06861407033563349,0.05079395349526017,0.04285589357047037,0.031780026464608646,0.009127240803529446,0.11065309568057646,0.04474061568972587,-0.04403246895058022,-4.55205116528482,-4.176550714514828,-1.99338022541501
HR46_14,HR46,2.9326923336453885,0.06017403545364619,0.12302835808236967,0.008339083700465988,0.06964858394490037,0.14213675259693037,-0.007979737185819236,0.03276360007307888,0.016546656029646556,0.06607177882722448,0.07447569443025781,0.06264315983547775,0.013962688163585923,0.013897857062527663,0.14842718567695545,0.05238879026668153,0.047204906039476136,-2.9326923336453885,-2.9326923336453885,-2.9326923336453885
HR46_15,HR46,3.9767172084921274,0.021681250052488554,-0.08037343900089455,-0.17140319884338728,-0.08852914529102263,-0.08613226031627841,-0.17505039023872682,-0.1542100878162742,-0.12769431805039444,-0.09263015281439602,-0.13190090656963438,-0.1214631582625354,-0.18115559355685518,-0.22266949045784745,-0.06697385236562958,-0.09728870380579036,0.021292219223734588,-4.488325865307891,0.86452502434034,-1.1737954182139259
HR46_16,HR46,1.895650654977336,0.03595512534411638,0.03580694027110232,-0.02820877857673798,0.024004042059176056,0.03797228672733444,-0.01637994760851491,-0.015275973131511966,0.013703364786677996,-0.0046103915118287375,0.00928376061982239,0.003750921066971946,0.0002315382178699199,-0.024913524887207217,0.05819021458070561,0.027917966164775043,0.02552083112285053,-1.895650654977336,-1.895650654977336,-1.895650654977336
HR46_17,HR46,4.642149121280218,0.0513774304947221,-0.0014818459165208964,-0.1582453393086558,-0.0431087321194088,-0.02092180318948511,-0.15418137805353727,-0.12179472160280191,-0.1090138059100596,-0.06734801662429746,-0.06691272705236173,-0.05874868536503719,-0.10786908153824548,-0.1514056955255194,-0.0019301031827465565,-0.055929473248077954,0.03794174310837395,-5.301836933329324,-1.3422960240116963,-1.8822212078751148
HR46_18,HR46,3.33506891345849,0.053023203393230744,0.03872895482847705,-0.08245728601329017,0.010156196664078188,0.03862985452101109,-0.06190223759262414,-0.04835909607561195,-0.029864740206477336,-0.018822213636485507,-0.005384656274085131,-0.012527149838737817,-0.03732305545859482,-0.06291359771513605,0.054895887541648314,0.0068109316442859225,0.04100764489231512,-3.484270806951076,-2.4976450329883164,-2.772623197175638
HR46_19,HR46,3.63003949050741,0.05796978843400513,0.03257466499243167,-0.10248349832478798,-0.0033304482691520754,0.021968356664915145,-0.08475044171521162,-0.06868352955673007,-0.05317972657201864,-0.037164680979044906,-0.017290356487199787,-0.022138770590500734,-0.0560776587844658,-0.08371314830994514,0.04135089430159278,-0.009700530115203776,0.04375118966622127,-3.8846958776215765,-2.202091730987847,-2.6720935724292203
HR46_20,HR46,4.978981829267667,0.1991970602010209,0.3005830664551645,0.20148836339021248,0.27684575627914665,0.3160220425504736,0.19854504845940113,0.19680017522627669,0.18049987642120335,0.293614688613995,0.24628454812904543,0.24953349437810424,0.2545865868892241,0.22412910818494058,0.31331026534849027,0.24563253638742477,0.13584814391045175,-5.631973554013241,1.8888775388686998,1.2144560659277186
